t,hand,index_raw_cm,index_used_cm,middle_raw_cm,mode,down,dragging,x,y
168.432,1,10.95,10.50,17.42,move,0,0,1707,579
168.464,1,11.08,10.95,17.69,move,0,0,1713,596
168.496,1,10.79,10.95,17.69,move,0,0,1719,612
168.543,1,10.75,10.79,17.68,move,0,0,1726,632
168.575,1,10.66,10.75,17.62,move,0,0,1732,647
168.608,1,11.04,10.75,17.68,move,0,0,1740,670
168.640,1,11.42,11.04,17.91,move,0,0,1746,686
168.671,1,11.56,11.42,18.30,move,0,0,1749,715
168.704,1,12.45,11.56,18.30,move,0,0,1759,739
168.769,1,11.57,11.57,18.07,move,0,0,1780,818
168.804,1,11.63,11.63,18.07,move,0,0,1796,841
168.832,1,12.65,11.63,19.16,move,0,0,1801,871
168.898,1,11.23,11.63,19.89,move,0,0,1820,912
168.943,1,11.70,11.70,19.89,move,0,0,1829,939
168.981,1,9.43,11.70,19.76,move,0,0,1834,961
169.010,1,10.40,11.70,16.79,move,0,0,1838,982
169.040,1,10.28,11.70,16.72,move,0,0,1849,1006
169.071,1,13.00,11.70,16.79,move,0,0,1858,1031
169.104,1,12.79,13.00,21.32,move,0,0,1862,1039
169.136,1,12.46,13.00,21.47,move,0,0,1869,1047
169.169,1,12.53,13.00,21.47,move,0,0,1872,1044
169.200,1,13.24,13.00,21.47,move,0,0,1872,1056
169.263,1,11.34,13.24,21.42,move,0,0,1872,1056
169.295,1,10.25,13.24,18.42,move,0,0,1872,1056
169.344,1,9.79,13.24,17.16,move,0,0,1872,1056
169.375,1,9.29,13.24,16.39,move,0,0,1872,1056
169.408,1,9.92,9.29,16.39,move,0,0,1872,1056
169.440,1,12.51,9.29,16.46,move,0,0,1872,1056
169.505,1,13.68,9.29,20.35,move,0,0,1872,1056
169.535,1,10.60,9.29,20.35,move,0,0,1872,1056
169.569,1,11.21,10.60,19.86,move,0,0,1872,1056
169.605,1,12.12,10.60,19.86,move,0,0,1872,1056
169.633,1,11.79,10.60,20.91,move,0,0,1872,1056
169.665,1,11.88,10.60,21.24,move,0,0,1828,974
169.697,1,11.75,11.88,20.91,move,0,0,1823,967
169.743,1,12.15,11.88,21.24,move,0,0,1816,961
169.777,1,12.48,12.15,21.58,move,0,0,1817,956
169.808,1,12.97,12.48,22.18,move,0,0,1812,951
169.841,1,13.07,12.97,23.13,move,0,0,1808,946
169.872,1,14.34,13.07,23.78,move,0,0,1804,943
169.904,1,14.61,14.34,25.43,move,0,0,1799,944
169.936,1,14.54,14.61,25.75,move,0,0,1798,943
169.968,1,14.58,14.61,25.78,move,0,0,1796,943
170.001,1,13.43,14.61,25.78,move,0,0,1792,940
170.033,1,13.99,14.61,24.96,move,0,0,1791,940
170.064,1,13.50,13.99,24.10,move,0,0,1790,939
170.096,1,14.31,13.99,24.87,move,0,0,1793,940
170.143,1,13.27,13.50,24.10,move,0,0,1791,943
170.175,1,12.05,13.27,24.08,move,0,0,1793,944
170.208,1,13.24,13.24,23.09,move,0,0,1800,947
170.239,1,12.88,12.88,23.08,move,0,0,1802,955
170.271,1,14.13,13.24,23.09,move,0,0,1808,963
170.303,1,14.49,14.13,24.42,move,0,0,1810,965
170.336,1,15.49,14.49,24.89,move,0,0,1809,972
170.367,1,14.01,14.49,24.93,move,0,0,1813,977
170.402,1,12.73,14.01,24.93,move,0,0,1819,983
170.431,1,12.83,12.83,22.73,move,0,0,1822,983
170.464,1,12.83,12.83,22.62,move,0,0,1820,980
170.495,1,12.47,12.83,22.59,move,0,0,1821,984
170.544,1,14.52,12.83,22.59,move,0,0,1823,985
170.577,1,13.18,13.18,23.80,move,0,0,1822,985
170.607,1,12.78,13.18,23.80,move,0,0,1822,986
170.640,1,13.65,13.18,23.80,move,0,0,1821,984
170.673,1,13.10,13.10,23.83,move,0,0,1822,984
170.704,1,13.22,13.22,24.09,move,0,0,1820,986
170.738,1,14.05,13.22,24.09,move,0,0,1821,987
170.799,1,12.78,13.22,24.09,move,0,0,1821,992
170.831,1,14.25,14.05,25.54,move,0,0,1820,996
170.864,1,12.69,12.78,23.36,move,0,0,1821,1000
170.896,1,12.86,12.86,23.36,move,0,0,1822,1000
170.944,1,11.89,12.69,23.23,move,0,0,1821,1003
170.977,1,13.22,12.86,23.23,move,0,0,1822,1004
171.007,1,13.11,13.11,23.70,move,0,0,1822,1004
171.039,1,11.68,13.11,23.70,move,0,0,1820,1007
171.070,1,11.88,11.88,21.44,move,0,0,1817,1008
171.105,1,13.57,11.88,21.44,move,0,0,1818,1009
171.137,1,13.56,13.56,24.27,move,0,0,1819,1009
171.167,1,13.46,13.56,24.27,move,0,0,1818,1009
171.231,1,12.77,13.46,23.77,move,0,0,1811,1009
171.263,1,11.06,12.77,22.86,move,0,0,1808,1008
171.295,1,11.25,11.25,21.02,move,0,0,1807,1007
171.343,1,10.61,11.06,21.02,move,0,0,1805,1000
171.375,1,11.48,11.25,21.75,move,0,0,1810,1000
171.410,1,9.51,10.61,23.61,move,0,0,1814,1000
171.441,1,9.07,9.51,23.61,move,0,0,1815,995
171.473,1,8.91,9.51,23.59,move,0,0,1815,992
171.504,1,10.71,9.51,23.59,move,0,0,1822,991
171.538,1,10.50,9.51,25.52,move,0,0,1825,990
171.568,1,11.31,10.50,25.98,move,0,0,1829,988
171.600,1,10.07,10.50,28.38,move,0,0,1838,995
171.631,1,9.42,10.50,28.38,move,0,0,1834,994
171.663,1,9.84,10.50,26.39,move,0,0,1832,989
171.696,1,9.96,9.84,26.17,move,0,0,1837,986
171.744,1,10.22,9.84,23.07,move,0,0,1827,978
171.777,1,11.00,9.84,23.07,move,0,0,1828,976
171.810,1,10.18,9.84,24.41,move,0,0,1825,976
171.840,1,10.98,10.18,25.53,move,0,0,1826,978
171.872,1,9.80,10.18,24.41,move,0,0,1826,980
171.903,1,8.82,10.18,23.66,move,0,0,1825,981
171.936,1,9.33,10.18,23.25,move,0,0,1824,982
171.968,1,8.76,9.33,23.05,move,0,0,1822,982
172.001,1,9.30,9.33,23.05,move,0,0,1823,984
172.033,1,10.22,9.33,21.90,move,0,0,1815,979
172.064,1,10.04,9.33,17.37,move,0,0,1814,981
172.096,1,13.57,10.04,14.13,move,0,0,1808,978
172.144,1,10.07,10.04,14.00,move,0,0,1794,975
172.176,1,8.49,10.04,12.07,move,0,0,1782,969
172.207,1,6.07,10.04,12.07,move,0,0,1742,984
172.242,1,14.07,10.04,13.01,move,0,0,1769,981
172.271,1,8.14,8.14,13.01,move,0,0,1774,975
172.306,1,15.34,8.14,10.90,keyboard,0,0,1762,973
172.336,1,21.18,8.14,8.77,keyboard,0,0,1791,982
172.411,1,18.49,8.14,8.77,keyboard,0,0,1798,983
172.463,1,16.89,18.49,8.77,keyboard,0,0,1784,976
172.498,1,16.06,18.49,9.64,move,0,0,1806,987
172.545,1,15.94,16.06,11.35,move,0,0,1814,990
172.577,1,11.01,15.94,11.74,move,0,0,1812,991
172.607,1,11.88,11.88,11.35,move,0,0,1809,992
172.639,1,15.14,11.88,10.76,move,0,0,1792,987
172.704,1,8.66,11.88,10.76,move,0,0,1797,980
172.745,1,12.81,12.81,9.86,move,0,0,1797,977
172.800,1,4.37,8.66,12.11,move,0,0,1753,995
172.831,1,8.20,8.20,14.11,move,0,0,1805,995
172.866,1,8.49,8.20,17.54,move,0,0,1831,990
172.897,1,8.61,8.49,17.97,move,0,0,1846,990
172.943,1,10.30,8.61,20.09,move,0,0,1842,985
172.975,1,8.26,8.61,20.84,move,0,0,1844,992
173.008,1,9.25,9.25,20.84,move,0,0,1848,1000
173.039,1,7.83,8.26,20.85,move,0,0,1846,996
173.072,1,7.76,7.83,21.51,move,0,0,1842,996
173.106,1,9.38,7.83,21.51,move,0,0,1844,998
173.135,1,10.94,9.38,26.87,move,0,0,1850,1000
173.168,1,8.78,9.38,26.87,move,0,0,1850,1007
173.200,1,7.62,8.78,24.90,move,0,0,1848,1006
173.231,1,7.72,7.72,22.36,move,0,0,1851,1009
173.263,1,6.77,7.62,22.10,move,0,0,1849,1007
173.296,1,7.77,7.72,22.36,move,0,0,1849,1005
173.343,1,9.85,7.77,24.14,move,0,0,1843,1000
173.376,1,9.52,9.52,25.91,move,0,0,1851,1009
173.410,1,6.41,9.52,25.91,move,0,0,1849,1008
173.471,1,3.45,6.41,19.21,move,0,0,1844,1012
173.506,1,4.09,4.09,9.35,move,0,0,1845,1012
173.537,1,3.21,3.45,8.05,move,0,0,1844,1009
173.567,1,3.27,3.27,7.92,click,1,0,1843,1008
173.599,1,3.45,3.21,7.67,click,1,0,1843,1006
173.632,1,3.51,3.27,6.89,click,1,0,1841,1007
173.662,1,4.59,3.45,6.89,click,1,0,1841,1011
173.695,1,3.47,3.47,6.59,click,1,0,1838,1013
173.743,1,3.28,3.28,7.00,click,1,0,1838,1013
173.776,1,3.65,3.28,6.66,click,1,0,1842,1014
173.807,1,3.24,3.24,6.91,click,1,0,1842,1013
173.840,1,2.53,2.53,6.91,click,1,0,1842,1013
173.871,1,2.44,2.44,7.17,click,1,0,1842,1012
173.904,1,2.90,2.44,7.17,click,1,0,1841,1009
173.939,1,3.30,2.44,6.57,click,1,0,1841,1009
173.967,1,3.40,2.90,6.57,click,1,0,1842,1009
174.002,1,3.82,3.30,6.87,click,1,0,1842,1009
174.032,1,2.70,2.70,6.96,click,1,0,1841,1007
174.064,1,3.77,2.70,6.96,click,1,0,1840,1007
174.096,1,3.11,2.70,6.87,click,1,0,1838,1003
174.146,1,3.76,3.11,6.23,click,1,0,1830,999
174.176,1,3.22,3.11,6.23,click,1,0,1829,998
174.209,1,2.07,2.07,7.14,click,1,0,1819,993
174.239,1,2.30,2.07,7.94,click,1,0,1818,993
174.270,1,2.39,2.07,7.94,click,1,0,1809,992
174.303,1,3.17,2.30,7.75,click,1,0,1799,987
174.336,1,3.20,2.39,7.10,click,1,0,1788,987
174.367,1,3.29,3.17,6.27,click,1,0,1777,978
174.399,1,3.30,3.20,6.27,drag,1,1,1775,975
174.432,1,3.84,2.07,6.74,drag,1,1,1777,978
174.465,1,4.10,2.30,6.74,drag,1,1,1775,980
174.496,1,3.80,2.39,5.97,drag,1,1,1769,979
174.543,1,3.94,3.17,5.07,drag,1,1,1764,976
174.576,1,3.87,3.20,5.79,drag,1,1,1762,976
174.610,1,3.84,3.29,5.79,drag,1,1,1763,980
174.640,1,4.20,3.30,5.79,drag,1,1,1765,982
174.671,1,3.99,3.80,6.49,drag,1,1,1764,987
174.706,1,3.92,3.80,6.49,drag,1,1,1759,989
174.735,1,4.22,3.80,7.11,drag,1,1,1759,993
174.767,1,4.21,3.84,8.94,drag,1,1,1755,992
174.801,1,4.91,3.84,7.11,drag,1,1,1754,992
174.835,1,5.10,3.84,7.38,drag,1,1,1752,994
174.863,1,5.32,3.92,7.38,drag,1,1,1750,991
174.898,1,4.49,3.92,7.82,drag,1,1,1746,986
174.944,1,5.20,3.92,7.82,move,0,0,1742,979
174.976,1,4.68,4.68,7.75,move,0,0,1740,980
175.008,1,5.13,5.13,7.22,move,0,0,1739,980
175.041,1,5.09,5.09,7.20,move,0,0,1736,979
175.072,1,5.34,5.13,7.20,move,0,0,1734,978
175.104,1,4.58,5.09,7.20,move,0,0,1731,979
175.139,1,3.86,4.58,8.62,move,0,0,1724,973
175.168,1,3.93,4.58,12.21,move,0,0,1723,976
175.199,1,3.83,4.58,12.21,move,0,0,1723,975
175.231,1,4.44,4.44,11.63,move,0,0,1721,975
175.263,1,4.07,4.07,10.65,move,0,0,1717,974
175.295,1,3.99,4.07,8.78,move,0,0,1712,972
175.345,1,4.00,4.00,8.60,move,0,0,1708,970
175.376,1,2.86,3.99,8.60,move,0,0,1710,966
175.408,1,4.03,4.00,8.60,move,0,0,1711,970
175.441,1,4.03,4.03,9.55,move,0,0,1711,968
175.473,1,3.74,4.03,9.64,move,0,0,1712,966
175.504,1,4.23,4.03,9.64,move,0,0,1712,969
175.567,1,1.05,3.74,8.98,move,0,0,1708,974
175.609,1,1.48,1.48,8.98,click,1,0,1709,982
175.664,1,2.30,1.05,9.39,click,1,0,1711,977
175.696,1,2.35,1.48,10.28,click,1,0,1711,975
175.743,1,2.84,1.48,10.53,click,1,0,1710,975
175.776,1,2.57,1.48,11.27,click,1,0,1711,974
175.809,1,2.91,1.48,11.27,click,1,0,1710,973
175.840,1,2.78,2.57,11.27,click,1,0,1711,972
175.875,1,2.64,2.57,11.87,click,1,0,1708,970
175.904,1,2.34,2.34,11.87,click,1,0,1704,972
175.936,1,2.44,2.34,11.17,click,1,0,1703,973
175.970,1,2.82,2.34,11.17,click,1,0,1702,972
176.000,1,2.95,2.44,12.22,click,1,0,1701,972
176.033,1,2.57,2.57,12.40,click,1,0,1699,975
176.064,1,2.60,2.57,12.40,click,1,0,1698,979
176.096,1,2.81,2.57,12.40,click,1,0,1696,974
176.145,1,3.44,2.60,14.25,click,1,0,1695,970
176.176,1,3.27,2.81,14.70,click,1,0,1696,967
176.208,1,2.73,2.73,14.70,click,1,0,1698,970
176.241,1,3.69,2.73,15.39,click,1,0,1700,972
176.275,1,5.53,2.73,16.21,click,1,0,1710,973
176.304,1,9.00,3.69,16.89,click,1,0,1722,976
176.337,1,11.58,5.53,20.77,move,0,0,1731,975
176.367,1,18.21,11.58,24.29,move,0,0,1757,997
176.439,1,21.89,18.21,35.34,move,0,0,1754,1020
176.464,1,15.51,18.21,35.34,move,0,0,1761,1047
176.497,1,20.71,20.71,28.31,move,0,0,1781,1049
176.576,1,14.80,15.51,26.09,move,0,0,1765,1056
176.607,1,11.97,14.80,18.41,move,0,0,1765,1056
176.640,1,8.71,11.97,14.95,move,0,0,1765,1056
176.673,1,10.28,10.28,14.95,move,0,0,1765,1056
176.704,1,6.81,10.28,14.58,move,0,0,1765,1056
176.734,1,8.89,10.28,15.67,move,0,0,1765,1056
176.769,1,5.44,8.89,12.06,move,0,0,1765,1056
176.799,1,8.12,8.12,13.84,move,0,0,1765,1056
176.864,1,9.10,8.12,13.84,move,0,0,1765,1056
176.896,1,9.59,9.10,13.85,move,0,0,1765,1056
176.943,1,9.31,9.31,16.43,move,0,0,1765,1056
176.975,1,7.65,9.31,16.43,move,0,0,1765,1056
177.008,1,8.77,8.77,16.56,move,0,0,1765,1056
177.040,1,8.49,8.49,15.31,move,0,0,1765,1056
177.071,1,7.77,8.49,15.31,move,0,0,1767,982
177.103,1,12.08,8.49,15.31,move,0,0,1774,985
177.134,1,6.86,7.77,14.35,move,0,0,1780,979
177.168,1,8.47,8.47,15.72,move,0,0,1781,977
177.233,1,7.21,7.21,13.41,move,0,0,1784,966
177.269,1,8.31,8.31,13.41,move,0,0,1784,975
177.297,1,6.56,7.21,12.98,move,0,0,1780,970
177.349,1,5.98,6.56,12.49,move,0,0,1778,965
177.377,1,4.99,5.98,11.08,move,0,0,1777,963
177.407,1,5.79,5.79,11.08,move,0,0,1775,960
177.450,1,5.31,5.31,9.41,move,0,0,1781,959
177.472,1,6.09,5.79,9.15,move,0,0,1778,961
177.536,1,5.14,5.31,9.15,move,0,0,1778,966
177.569,1,6.97,6.09,10.46,move,0,0,1776,965
177.601,1,9.21,6.97,10.74,move,0,0,1776,973
177.632,1,7.52,7.52,13.07,move,0,0,1781,980
177.663,1,5.87,7.52,13.07,move,0,0,1773,988
177.696,1,7.39,7.39,13.24,move,0,0,1772,986
177.744,1,6.12,6.12,14.46,move,0,0,1771,980
177.776,1,3.49,6.12,14.46,move,0,0,1772,981
177.813,1,3.09,3.49,7.57,move,0,0,1773,980
177.840,1,3.20,3.20,7.39,click,1,0,1775,983
177.874,1,3.43,3.09,7.09,click,1,0,1775,983
177.902,1,3.74,3.20,7.39,click,1,0,1774,985
177.967,1,3.59,3.43,8.23,click,1,0,1774,987
178.000,1,3.85,3.59,8.42,click,1,0,1775,986
178.032,1,3.10,3.10,8.42,click,1,0,1775,987
178.063,1,3.43,3.10,7.34,click,1,0,1774,987
178.095,1,3.93,3.10,7.34,click,1,0,1774,987
178.146,1,4.68,3.43,9.83,click,1,0,1775,986
178.176,1,5.08,3.93,10.77,click,1,0,1775,985
178.208,1,4.77,4.68,11.49,click,1,0,1775,986
178.241,1,3.82,3.82,11.49,click,1,0,1782,990
178.273,1,4.74,3.82,11.17,click,1,0,1791,996
178.336,1,4.26,3.82,5.89,click,1,0,1794,997
178.369,1,4.21,3.82,10.46,click,1,0,1790,998
178.400,1,4.05,4.05,5.07,click,1,0,1793,1003
178.468,1,4.47,4.05,10.46,click,1,0,1793,1008
178.497,1,4.31,4.05,5.72,move,0,0,1794,1009
178.543,1,4.31,4.47,5.72,move,0,0,1793,1010
178.577,1,3.93,4.31,5.38,move,0,0,1795,1011
178.607,1,6.13,4.31,5.38,move,0,0,1794,1010
178.640,1,8.19,6.13,15.23,move,0,0,1791,1008
178.676,1,4.40,6.13,15.23,move,0,0,1793,1008
178.704,1,4.81,4.81,11.69,move,0,0,1794,1009
178.736,1,3.76,4.40,10.58,move,0,0,1797,1010
178.769,1,3.56,3.76,8.04,move,0,0,1798,1011
178.800,1,3.65,3.65,6.36,click,1,0,1799,1011
178.863,1,3.45,3.45,6.63,click,1,0,1799,1008
178.895,1,3.42,3.42,6.63,click,1,0,1798,1010
178.944,1,3.78,3.42,6.63,click,1,0,1799,1009
178.975,1,4.33,3.42,7.86,click,1,0,1796,1004
179.008,1,3.83,3.78,6.52,click,1,0,1798,1003
179.040,1,3.84,3.83,9.87,click,1,0,1795,1003
179.071,1,3.59,3.59,6.06,click,1,0,1796,1002
179.103,1,4.05,3.59,5.65,click,1,0,1798,1003
179.138,1,3.84,3.59,5.13,click,1,0,1800,1007
179.167,1,2.74,2.74,5.13,click,1,0,1798,1005
179.200,1,2.70,2.70,6.69,click,1,0,1796,1000
179.233,1,2.37,2.70,9.10,click,1,0,1793,996
179.263,1,2.16,2.70,14.68,click,1,0,1792,993
179.296,1,1.55,1.55,14.68,click,1,0,1796,994
179.344,1,1.30,1.30,10.05,click,1,0,1798,995
179.377,1,2.54,1.30,8.66,click,1,0,1798,995
179.407,1,2.89,1.30,5.28,click,1,0,1797,994
179.440,1,2.56,2.54,5.28,click,1,0,1795,990
179.472,1,1.50,1.50,7.18,click,1,0,1790,989
179.506,1,2.31,1.50,8.67,click,1,0,1784,984
179.567,1,2.32,1.50,8.67,click,1,0,1770,982
179.600,1,2.87,2.31,8.67,click,1,0,1771,982
179.633,1,3.49,2.32,8.61,click,1,0,1768,985
179.664,1,3.49,2.87,8.14,click,1,0,1766,980
179.697,1,2.56,3.49,8.14,click,1,0,1760,980
179.745,1,1.59,3.49,11.66,click,1,0,1759,981
179.775,1,2.01,3.49,12.05,click,1,0,1753,980
179.807,1,3.48,3.48,12.05,click,1,0,1753,982
179.838,1,3.14,3.48,12.44,drag,1,1,1753,982
179.874,1,3.78,3.48,11.86,drag,1,1,1752,984
179.903,1,3.71,3.48,11.36,drag,1,1,1751,984
179.935,1,3.75,3.48,10.02,drag,1,1,1752,985
179.967,1,3.91,3.48,9.46,drag,1,1,1753,985
180.000,1,3.93,3.48,9.46,drag,1,1,1752,984
180.032,1,3.90,3.48,9.46,drag,1,1,1750,984
180.064,1,4.06,3.48,9.46,drag,1,1,1749,985
180.097,1,4.13,3.71,7.53,drag,1,1,1750,986
180.144,1,4.00,3.71,7.53,drag,1,1,1749,988
180.175,1,3.32,3.32,7.81,drag,1,1,1748,988
180.207,1,3.25,3.25,9.88,drag,1,1,1748,989
180.240,1,2.97,2.97,11.75,drag,1,1,1748,987
180.272,1,4.06,2.97,12.07,drag,1,1,1750,988
180.305,1,5.89,2.97,13.62,drag,1,1,1753,989
180.336,1,4.40,2.97,12.07,drag,1,1,1756,991
180.368,1,7.02,2.97,14.91,drag,1,1,1762,992
180.399,1,6.90,2.97,13.53,drag,1,1,1766,992
180.432,1,8.33,2.97,14.98,drag,1,1,1766,992
180.463,1,7.15,2.97,13.53,drag,1,1,1772,995
180.495,1,8.15,4.06,15.41,move,0,0,1777,995
180.544,1,8.76,8.15,15.41,move,0,0,1779,997
180.576,1,6.00,8.15,15.41,move,0,0,1791,1005
180.611,1,7.77,7.77,14.39,move,0,0,1793,1004
180.640,1,5.51,6.00,11.48,move,0,0,1802,1008
180.674,1,4.61,5.51,10.54,move,0,0,1814,1009
180.702,1,4.03,4.61,8.73,move,0,0,1822,1017
180.769,1,3.88,4.03,7.17,move,0,0,1825,1015
180.798,1,4.05,4.03,7.17,move,0,0,1825,1015
180.832,1,3.67,3.88,7.17,move,0,0,1826,1016
180.864,1,3.62,3.67,6.26,click,1,0,1826,1018
180.897,1,5.01,3.62,6.26,click,1,0,1822,1018
180.948,1,3.84,3.62,8.44,click,1,0,1822,1019
180.976,1,5.26,3.84,10.91,click,1,0,1820,1019
181.008,1,3.68,3.68,8.44,click,1,0,1820,1019
181.040,1,3.73,3.68,7.36,click,1,0,1821,1020
181.104,1,4.81,3.68,7.36,click,1,0,1818,1017
181.139,1,3.95,3.73,6.02,click,1,0,1818,1016
181.168,1,5.99,3.95,10.57,click,1,0,1814,1014
181.233,1,6.94,3.95,12.89,move,0,0,1808,1010
181.264,1,4.03,5.99,12.89,move,0,0,1807,1011
181.302,1,6.04,6.04,13.46,move,0,0,1804,1008
181.343,1,3.59,4.03,9.60,move,0,0,1805,1010
181.375,1,6.26,6.04,13.46,move,0,0,1803,1008
181.407,1,4.28,4.28,8.46,move,0,0,1806,1010
181.441,1,3.97,4.28,9.24,move,0,0,1807,1010
181.471,1,4.04,4.04,9.24,move,0,0,1806,1010
181.503,1,3.99,3.99,9.34,move,0,0,1806,1010
181.536,1,5.27,4.04,9.60,move,0,0,1805,1009
181.568,1,7.39,5.27,11.42,move,0,0,1798,1002
181.600,1,8.76,7.39,14.38,move,0,0,1788,984
181.663,1,11.19,7.39,15.09,move,0,0,1768,927
181.697,1,4.61,7.39,15.09,move,0,0,1747,931
181.744,1,8.15,7.39,11.85,move,0,0,1741,920
181.775,1,12.98,8.15,11.85,move,0,0,1733,899
181.811,1,9.25,8.15,15.73,move,0,0,1720,862
181.840,1,12.40,8.15,18.79,move,0,0,1695,834
181.904,1,11.62,8.15,16.76,move,0,0,1649,771
181.937,1,11.64,11.62,16.76,move,0,0,1620,730
181.968,1,12.16,11.62,16.76,move,0,0,1596,700
182.001,1,11.12,11.62,17.83,move,0,0,1564,671
182.064,1,12.53,11.62,17.89,move,0,0,1509,620
182.098,1,10.89,12.53,17.89,move,0,0,1486,599
182.147,1,11.09,12.53,17.33,move,0,0,1465,575
182.182,1,11.00,12.53,17.33,move,0,0,1453,556
182.247,1,10.02,12.53,17.33,move,0,0,1430,532
182.272,1,9.94,10.02,16.27,move,0,0,1421,520
182.341,1,9.33,10.02,15.75,move,0,0,1399,490
182.368,1,8.99,10.02,15.17,move,0,0,1391,476
182.400,1,9.16,10.02,14.96,move,0,0,1384,468
182.432,1,8.79,9.16,14.53,move,0,0,1376,454
182.464,1,8.49,9.16,14.14,move,0,0,1367,446
182.503,1,8.22,9.16,14.00,move,0,0,1355,435
182.543,1,7.59,9.16,13.68,move,0,0,1344,424
182.577,1,7.54,7.59,13.34,move,0,0,1334,413
182.643,1,7.15,7.59,13.28,move,0,0,1312,392
182.682,1,6.82,7.59,12.56,move,0,0,1301,382
182.705,1,6.82,7.59,12.04,move,0,0,1294,372
182.736,1,6.82,6.82,11.82,move,0,0,1284,361
182.771,1,6.54,6.82,11.74,move,0,0,1275,348
182.799,1,6.58,6.58,11.41,move,0,0,1267,336
182.833,1,6.42,6.54,11.29,move,0,0,1258,326
182.896,1,6.25,6.42,11.18,move,0,0,1240,307
182.945,1,6.05,6.25,10.87,move,0,0,1232,301
182.976,1,6.03,6.05,10.66,move,0,0,1221,298
183.008,1,5.95,6.03,10.45,move,0,0,1208,318
183.041,1,5.70,5.95,10.37,move,0,0,1208,318
183.073,1,5.52,5.70,10.13,move,0,0,1208,318
183.103,1,5.30,5.52,9.92,move,0,0,1208,318
183.139,1,5.18,5.30,9.83,move,0,0,1208,318
183.168,1,5.02,5.18,9.60,move,0,0,1208,318
183.199,1,4.46,5.02,9.24,move,0,0,1208,318
183.234,1,4.13,4.46,8.72,move,0,0,1208,318
183.264,1,3.63,4.13,8.48,move,0,0,1208,318
183.297,1,3.51,3.63,8.35,move,0,0,1142,270
183.343,1,3.49,3.51,8.35,click,1,0,1135,279
183.377,1,3.66,3.49,8.35,click,1,0,1129,286
183.440,1,3.62,3.49,8.40,click,1,0,1126,298
183.476,1,3.80,3.62,8.43,click,1,0,1126,302
183.535,1,3.72,3.62,8.40,click,1,0,1116,318
183.568,1,3.63,3.63,8.21,click,1,0,1116,318
183.601,1,3.56,3.56,7.88,click,1,0,1116,318
183.631,1,3.40,3.40,7.69,click,1,0,1116,318
183.663,1,3.38,3.38,7.57,click,1,0,1116,318
183.696,1,3.43,3.38,7.56,click,1,0,1116,318
183.744,1,3.32,3.32,7.42,click,1,0,1116,318
183.775,1,3.40,3.32,7.42,click,1,0,1116,318
183.808,1,3.40,3.32,7.61,click,1,0,1116,318
183.840,1,3.46,3.40,7.62,click,1,0,1116,318
183.871,1,3.52,3.40,7.66,click,1,0,1116,318
183.904,1,3.52,3.46,7.75,click,1,0,1116,318
183.936,1,3.54,3.52,7.81,click,1,0,1116,318
183.968,1,3.45,3.45,7.81,click,1,0,1116,318
183.999,1,3.62,3.45,7.81,click,1,0,1116,318
184.033,1,3.85,3.45,7.81,click,1,0,1116,318
184.065,1,4.07,3.62,7.81,click,1,0,1116,318
184.097,1,4.20,3.85,7.76,click,1,0,1116,318
184.143,1,4.41,4.07,7.76,click,1,0,1116,318
184.175,1,4.34,4.20,7.75,click,1,0,1116,318
184.208,1,4.49,4.34,7.84,click,1,0,1116,318
184.240,1,4.66,4.34,7.90,click,1,0,1116,318
184.274,1,4.76,4.49,7.97,click,1,0,1116,318
184.304,1,4.88,4.66,8.05,click,1,0,1116,318
184.336,1,5.05,4.76,8.05,click,1,0,1116,318
184.369,1,5.24,4.88,8.07,move,0,0,1116,318
184.400,1,5.34,5.24,8.54,move,0,0,1116,318
184.467,1,5.78,5.34,8.54,move,0,0,1050,318
184.548,1,5.85,5.78,8.56,move,0,0,1024,312
184.608,1,5.94,5.85,8.71,move,0,0,994,317
184.643,1,6.05,5.94,8.97,move,0,0,979,325
184.673,1,6.22,6.05,9.15,move,0,0,964,333
184.736,1,6.17,6.17,9.47,move,0,0,941,348
184.771,1,6.19,6.19,9.76,move,0,0,937,353
184.801,1,5.95,6.17,9.76,move,0,0,932,361
184.863,1,5.75,5.95,9.58,move,0,0,933,364
184.914,1,5.79,5.79,9.30,move,0,0,934,362
184.943,1,5.55,5.75,9.29,move,0,0,932,362
184.977,1,5.57,5.57,9.07,move,0,0,934,359
185.011,1,5.62,5.57,8.95,move,0,0,935,356
185.041,1,5.71,5.62,8.95,move,0,0,939,355
185.103,1,5.80,5.71,9.07,move,0,0,944,353
185.135,1,5.70,5.71,9.14,move,0,0,946,353
185.167,1,5.72,5.72,9.14,move,0,0,948,352
185.200,1,5.58,5.70,9.12,move,0,0,948,352
185.233,1,5.61,5.61,9.02,move,0,0,950,353
185.263,1,5.62,5.61,8.89,move,0,0,953,354
185.297,1,5.66,5.62,8.89,move,0,0,955,356
185.343,1,6.16,5.66,8.94,move,0,0,959,359
185.378,1,6.78,6.16,9.40,move,0,0,964,366
185.409,1,7.45,6.78,9.98,move,0,0,970,379
185.440,1,7.86,7.45,10.64,move,0,0,978,399
185.474,1,8.52,7.86,10.84,move,0,0,991,431
185.540,1,9.36,8.52,11.59,move,0,0,1029,514
185.570,1,9.69,9.36,12.79,move,0,0,1053,562
185.601,1,9.30,9.36,13.49,move,0,0,1080,595
185.663,1,12.45,9.69,13.86,move,0,0,1140,708
